"date" "year" "month" "day" "pm_Ave" "log_pm_Ave"
"2015-07-07" 2015 7 7 57.75 4.0561233494019
"2015-07-08" 2015 7 8 99.875 4.60391940408644
"2015-07-09" 2015 7 9 59.0833333333333 4.07894887674413
"2015-07-10" 2015 7 10 43.8333333333333 3.78039456294971
"2015-07-11" 2015 7 11 85.8333333333333 4.45240743143568
"2015-07-12" 2015 7 12 91.5833333333333 4.51724930461562
"2015-07-13" 2015 7 13 43.5416666666667 3.77371833405097
"2015-07-14" 2015 7 14 32.9565217391304 3.49518916971322
"2015-07-15" 2015 7 15 35.75 3.57655026914002
"2015-07-16" 2015 7 16 37.2916666666667 3.61876988792691
"2015-07-17" 2015 7 17 35.9583333333333 3.58236086073548
"2015-07-18" 2015 7 18 42.8333333333333 3.75731661566716
"2015-07-19" 2015 7 19 69.7916666666667 4.24551461391122
"2015-07-20" 2015 7 20 83.0416666666667 4.41934248986485
"2015-07-21" 2015 7 21 107.916666666667 4.68135932434564
"2015-07-22" 2015 7 22 53.2083333333333 3.97421502568459
"2015-07-23" 2015 7 23 43.4166666666667 3.77084339196537
"2015-07-24" 2015 7 24 52.0416666666667 3.95204467977763
"2015-07-25" 2015 7 25 80.9166666666667 4.39341981850332
"2015-07-26" 2015 7 26 102.833333333333 4.63310955467733
"2015-07-27" 2015 7 27 57 4.04305126783455
"2015-07-28" 2015 7 28 50.6666666666667 3.92526823217817
"2015-07-29" 2015 7 29 81.125 4.39599117502425
"2015-07-30" 2015 7 30 37.875 3.63429126382953
"2015-07-31" 2015 7 31 23.9166666666667 3.17457556597162
"2015-08-01" 2015 8 1 72.4583333333333 4.28301168400634
"2015-08-02" 2015 8 2 65.375 4.18013992238509
"2015-08-03" 2015 8 3 60.5833333333333 4.10401982774552
"2015-08-04" 2015 8 4 20.9166666666667 3.04054628934378
"2015-08-05" 2015 8 5 71 4.26267987704132
"2015-08-06" 2015 8 6 57.5416666666667 4.05250932306135
"2015-08-07" 2015 8 7 82.3333333333333 4.41077604795987
"2015-08-08" 2015 8 8 45.75 3.82319179172153
"2015-08-09" 2015 8 9 54.3333333333333 3.99513791213865
"2015-08-10" 2015 8 10 45.625 3.82045581190266
"2015-08-11" 2015 8 11 87.0416666666667 4.46638693120862
"2015-08-12" 2015 8 12 83.125 4.42034549897602
"2015-08-13" 2015 8 13 109.125 4.69249401415977
"2015-08-14" 2015 8 14 58.4583333333333 4.06831424975452
"2015-08-15" 2015 8 15 22.5833333333333 3.1172121710917
"2015-08-16" 2015 8 16 40.9583333333333 3.71255528979922
"2015-08-17" 2015 8 17 73.2083333333333 4.29330925783915
"2015-08-18" 2015 8 18 45.0434782608696 3.80762820689028
"2015-08-19" 2015 8 19 54 3.98898404656427
"2015-08-20" 2015 8 20 30.25 3.40949618447685
"2015-08-21" 2015 8 21 14.5833333333333 2.67987932413551
"2015-08-22" 2015 8 22 18.5416666666667 2.92002045181829
"2015-08-23" 2015 8 23 18.9166666666667 2.9400433676934
"2015-08-24" 2015 8 24 15.25 2.72457950305342
"2015-08-25" 2015 8 25 15.4583333333333 2.73814823225949
"2015-08-26" 2015 8 26 10.7916666666667 2.37877423135159
"2015-08-27" 2015 8 27 12.4583333333333 2.52238974304274
"2015-08-28" 2015 8 28 15.4166666666667 2.73544917529032
"2015-08-29" 2015 8 29 26.9583333333333 3.29429246415295
"2015-08-30" 2015 8 30 27.7916666666667 3.32473621556768
"2015-08-31" 2015 8 31 28.2083333333333 3.33961744256433
"2015-09-01" 2015 9 1 10.9166666666667 2.39029067341315
"2015-09-02" 2015 9 2 8.58333333333333 2.14982233844164
"2015-09-03" 2015 9 3 15.3333333333333 2.73002910782099
"2015-09-04" 2015 9 4 49.7916666666667 3.90784763401767
"2015-09-05" 2015 9 5 20.5833333333333 3.02448168683998
"2015-09-06" 2015 9 6 17.1666666666667 2.84296951900158
"2015-09-07" 2015 9 7 27.0416666666667 3.29737888635614
"2015-09-08" 2015 9 8 60.1666666666667 4.09711848910483
"2015-09-09" 2015 9 9 35.7916666666667 3.57771509163631
"2015-09-10" 2015 9 10 8.83333333333333 2.17853244432407
"2015-09-11" 2015 9 11 9 2.19722457733622
"2015-09-12" 2015 9 12 7.625 2.03143232249348
"2015-09-13" 2015 9 13 18.9583333333333 2.942243588603
"2015-09-14" 2015 9 14 52.4583333333333 3.9600192036964
"2015-09-15" 2015 9 15 105.875 4.66225915297222
"2015-09-16" 2015 9 16 127.166666666667 4.8454985620564
"2015-09-17" 2015 9 17 138.75 4.93267375262654
"2015-09-18" 2015 9 18 73.0416666666667 4.29103005457329
"2015-09-19" 2015 9 19 19.0416666666667 2.94662956054626
"2015-09-20" 2015 9 20 80.2916666666667 4.38566583806642
"2015-09-21" 2015 9 21 79.7083333333333 4.37837413909231
"2015-09-22" 2015 9 22 115.875 4.75251202388602
"2015-09-23" 2015 9 23 28.6666666666667 3.3557350075854
"2015-09-24" 2015 9 24 89.875 4.49841981604121
"2015-09-25" 2015 9 25 18.9166666666667 2.9400433676934
"2015-09-26" 2015 9 26 27.625 3.31872115983792
"2015-09-27" 2015 9 27 45.8333333333333 3.82501162843852
"2015-09-28" 2015 9 28 47.6666666666667 3.8642323415918
"2015-09-29" 2015 9 29 41.5 3.72569342723665
"2015-09-30" 2015 9 30 23.375 3.15166707517475
"2015-10-01" 2015 10 1 10.25 2.32727770558442
"2015-10-02" 2015 10 2 23.0833333333333 3.13911085639934
"2015-10-03" 2015 10 3 23.0833333333333 3.13911085639934
"2015-10-04" 2015 10 4 109.708333333333 4.69782532914836
"2015-10-05" 2015 10 5 202.5 5.31073988654659
"2015-10-06" 2015 10 6 267.708333333333 5.58989807941547
"2015-10-07" 2015 10 7 219.958333333333 5.39343813447567
"2015-10-08" 2015 10 8 8.95833333333333 2.19258419777972
"2015-10-09" 2015 10 9 17.1666666666667 2.84296951900158
"2015-10-10" 2015 10 10 5.2 1.64865862558738
"2015-10-11" 2015 10 11 7.04166666666667 1.95184488457513
"2015-10-12" 2015 10 12 13.7083333333333 2.61800392041743
"2015-10-13" 2015 10 13 40.4583333333333 3.70027263794338
"2015-10-14" 2015 10 14 115.5 4.74927052996185
"2015-10-15" 2015 10 15 112.583333333333 4.7236936881722
"2015-10-16" 2015 10 16 214.5 5.36830973836807
"2015-10-17" 2015 10 17 302.666666666667 5.71263208993318
"2015-10-18" 2015 10 18 51.25 3.93671561801852
"2015-10-19" 2015 10 19 63.5 4.15103990589865
"2015-10-20" 2015 10 20 75.1666666666667 4.31970787027462
"2015-10-21" 2015 10 21 52.125 3.95364468011897
"2015-10-22" 2015 10 22 29.9166666666667 3.39841573870028
"2015-10-23" 2015 10 23 51.625 3.9440060512812
"2015-10-24" 2015 10 24 51.0833333333333 3.93345828614821
"2015-10-25" 2015 10 25 30.2916666666667 3.41087264718557
"2015-10-26" 2015 10 26 30.5833333333333 3.42045519826657
"2015-10-27" 2015 10 27 14.7083333333333 2.68841422658535
"2015-10-28" 2015 10 28 7.75 2.04769284336526
"2015-10-29" 2015 10 29 9.16666666666667 2.21557371600442
"2015-10-30" 2015 10 30 25.6666666666667 3.24519313318557
"2015-10-31" 2015 10 31 45.5 3.8177123259569
"2015-11-01" 2015 11 1 75.5 4.32413265625498
"2015-11-02" 2015 11 2 90.7916666666667 4.50856750459667
"2015-11-03" 2015 11 3 165.291666666667 5.10771159016638
"2015-11-04" 2015 11 4 207.583333333333 5.33553286547418
"2015-11-05" 2015 11 5 102.791666666667 4.63270428618141
"2015-11-06" 2015 11 6 17.25 2.84781214347737
"2015-11-07" 2015 11 7 15.3333333333333 2.73002910782099
"2015-11-08" 2015 11 8 54.4166666666667 3.99667047948843
"2015-11-09" 2015 11 9 144.208333333333 4.9712590132874
"2015-11-10" 2015 11 10 136.125 4.91357358125312
"2015-11-11" 2015 11 11 117.708333333333 4.7682098132326
"2015-11-12" 2015 11 12 165.583333333333 5.10947459276382
"2015-11-13" 2015 11 13 206.666666666667 5.33110718937103
"2015-11-14" 2015 11 14 259.291666666667 5.55795355422127
"2015-11-15" 2015 11 15 202.083333333333 5.30868015358358
"2015-11-16" 2015 11 16 56.7083333333333 4.03792117230352
"2015-11-17" 2015 11 17 55.125 4.00960333376701
"2015-11-18" 2015 11 18 62.0833333333333 4.12847756859156
"2015-11-19" 2015 11 19 82.75 4.41582401425717
"2015-11-20" 2015 11 20 68.5416666666667 4.22744183285153
"2015-11-21" 2015 11 21 47.7916666666667 3.86685128678142
"2015-11-22" 2015 11 22 50.375 3.91949502026685
"2015-11-23" 2015 11 23 25.625 3.24356843745857
"2015-11-24" 2015 11 24 31.4166666666667 3.44733853766001
"2015-11-25" 2015 11 25 49.7083333333333 3.90617259174997
"2015-11-26" 2015 11 26 36.0833333333333 3.58583107821449
"2015-11-27" 2015 11 27 251.375 5.52694584809282
"2015-11-28" 2015 11 28 300.541666666667 5.70558640215573
"2015-11-29" 2015 11 29 253.166666666667 5.53404803336772
"2015-11-30" 2015 11 30 412.75 6.02284208280024
"2015-12-01" 2015 12 1 464.375 6.14069241547202
"2015-12-02" 2015 12 2 6.75 1.90954250488444
"2015-12-03" 2015 12 3 9.54166666666667 2.25566817320629
"2015-12-04" 2015 12 4 29.375 3.38014397246432
"2015-12-05" 2015 12 5 40.5416666666667 3.70233025183806
"2015-12-06" 2015 12 6 160 5.07517381523383
"2015-12-07" 2015 12 7 183.25 5.21085134076676
"2015-12-08" 2015 12 8 270.916666666667 5.60181127051591
"2015-12-09" 2015 12 9 266.208333333333 5.5842792102544
"2015-12-10" 2015 12 10 96.875 4.57342148767351
"2015-12-11" 2015 12 11 44.8333333333333 3.80295191037378
"2015-12-12" 2015 12 12 159.041666666667 5.06916622239728
"2015-12-13" 2015 12 13 188.125 5.23710663550314
"2015-12-14" 2015 12 14 144.375 4.97241408127606
"2015-12-15" 2015 12 15 6.08333333333333 1.80555279136039
"2015-12-16" 2015 12 16 7.58333333333333 2.02595285672885
"2015-12-17" 2015 12 17 60.695652173913 4.10587206739317
"2015-12-18" 2015 12 18 74.2916666666667 4.30799878751519
"2015-12-19" 2015 12 19 159.375 5.07125991591269
"2015-12-20" 2015 12 20 238.208333333333 5.47314564091603
"2015-12-21" 2015 12 21 241.125 5.48531547122589
"2015-12-22" 2015 12 22 336.958333333333 5.81995928274788
"2015-12-23" 2015 12 23 254.541666666667 5.53946454230182
"2015-12-24" 2015 12 24 100.416666666667 4.60932819613676
"2015-12-25" 2015 12 25 537.25 6.28646353552262
"2015-12-26" 2015 12 26 254.333333333333 5.53864574261635
"2015-12-27" 2015 12 27 56.2083333333333 4.02906502585981
"2015-12-28" 2015 12 28 112.416666666667 4.72221220641976
"2015-12-29" 2015 12 29 331.875 5.8047583919962
"2015-12-30" 2015 12 30 101.75 4.6225188243227
"2015-12-31" 2015 12 31 70.875 4.26091776204792
 
